Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Timor-Leste,TLS,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,57.35994198,57.77633305,58.17945683,58.4786083,58.74932444,58.78564476,58.53196457,58.28637323,58.05918989,57.86441841,57.70920291,57.59996376,57.54547636,57.53871678,57.57070815,57.88320143,58.40464304,58.91180062,59.47989386,59.960092,60.08349343,59.70328225,59.12831073,58.65673415,58.23236655,57.81099955,57.37423729,56.89518029,56.35807043,55.8862009,55.59887656,55.42800901,55.26060967,55.07778142,54.91348063,54.8001403,54.75374083,54.76542615,54.84135527,54.94496805,55.02652036,55.07744546,55.15473035,55.25111043,55.35242618,55.19394755,54.79076835,54.44944666,54.22631763,54.09257996,54.00788897,54.03665531,54.23258744,54.58904198,55.07852375,55.61621284,56.16421405,56.72032423,57.28350206,57.862576,58.45861423,59.0810128,59.76040234,60.43606596,61.0638509
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,54.17410595,53.92969339,53.69226117,53.4395475,53.19251359,52.97350348,52.78246579,52.62696436,52.51528361,52.44237631,52.3949915,52.36589056,52.35169366,52.36188876,52.39772001,52.41799424,52.40701159,52.4316176,52.49803014,52.57511664,52.69869005,52.90317922,53.03921046,53.04430433,53.00324402,52.96975198,52.974766,52.99566504,53.02077809,53.05751123,53.19406426,53.36954138,53.47120146,53.5522938,53.74572596,54.08580306,54.50210577,54.98158563,55.52144395,56.08502355,56.67236326,57.26524858,57.77491218,58.26355359,58.79479121,59.30233425,59.77339816,60.22031855,60.54657267,60.7539898,60.90644233,60.97272026,60.96113761,60.88914463,60.79694022,60.71771014,60.67323698,60.66435381,60.70239886,60.78968003,60.91795214,61.10346088,61.3203877,61.55074573,61.79908123
Tonga,TON,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,51.17047,51.1633376,51.11524164,51.0370731,50.98641689,50.95522526,50.96503317,50.86232279,50.66285609,50.52995433,50.4534872,50.43249977,50.47449517,50.58020708,50.62442451,50.61466928,50.69656438,50.99405531,51.43280404,51.83736654,52.21567053,52.58327929,52.96005797,53.35057858,53.70626445,53.97745539,54.13631262,54.31433639,54.54233144,54.70106536,54.79917151,54.85732591,54.89264915,54.93241961,54.99920133,55.08283903,55.18446679,55.42421789,55.76722969,56.05952218,56.27425677,56.39156344,56.40803477,56.32610277,56.18772068,56.05984613,55.96265517,56.00978206,56.21285741,56.43944871,56.64691176,56.76051297,56.8232683,56.92652518,57.05662749,57.26094538,57.45944051,57.55418559,57.64707554,57.77258338,57.8925958,57.92661829,57.85733326,57.77384737,57.88117168
South Asia (IDA & IBRD),TSA,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,55.98251889,55.68399888,55.36935755,55.04103676,54.80772119,54.70789895,54.66409076,54.67082717,54.69033118,54.70193412,54.77267432,54.8499375,54.90657458,54.97160881,55.0480781,55.16170147,55.28844516,55.42586937,55.56088889,55.69050435,55.80393904,55.88336806,55.96276525,56.05446874,56.14520934,56.23726186,56.34357769,56.47401747,56.63524446,56.82076315,57.02177908,57.24005906,57.47573727,57.72165191,57.97994417,58.26595866,58.58299193,58.91382255,59.25336368,59.60422177,59.95515293,60.29183569,60.61052247,60.92850694,61.2678602,61.61976709,61.98579021,62.36091229,62.72873029,63.09788385,63.47682242,63.85849918,64.23968686,64.6258704,65.00977295,65.37860585,65.73846582,66.08127642,66.3820713,66.65111825,66.92433037,67.21055709,67.45964389,67.66333861,67.86609922
Sub-Saharan Africa (IDA & IBRD countries),TSS,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,53.94592061,53.84650197,53.73343842,53.58915597,53.42772664,53.2684889,53.11169537,52.96052613,52.8153521,52.67361848,52.53162239,52.38427131,52.23454265,52.09747438,51.98535435,51.88733142,51.77883697,51.67471838,51.5957291,51.52047753,51.45874363,51.41087066,51.3741043,51.36195974,51.35892763,51.36343097,51.37739292,51.39647028,51.4314456,51.48156392,51.54371532,51.61954521,51.67681286,51.75606761,51.86997361,51.93857833,51.92631538,51.93454142,52.04843154,52.19059425,52.31266787,52.42311014,52.52511566,52.61954862,52.7041934,52.77095793,52.82303894,52.8755205,52.94606704,53.02969333,53.1234066,53.23611066,53.35145347,53.47522608,53.6105073,53.76912212,53.9464351,54.15477222,54.40132933,54.65606182,54.93397315,55.22658315,55.51607929,55.81093167,56.10450773
Trinidad and Tobago,TTO,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,53.85685552,53.76753692,53.61150291,53.47330438,53.37762867,53.3473894,53.37061403,53.45251762,53.62030782,53.94200708,54.56117958,55.32398749,55.99682143,56.64329915,57.33840783,58.09617649,58.88725657,59.66725163,60.35872233,60.89269117,61.23496092,61.39450681,61.41971571,61.36712124,61.27400769,61.17753969,61.13016566,61.17837393,61.33475493,61.55998774,61.84217724,62.19784712,62.6387984,63.18209028,63.8249253,64.57479118,65.4198639,66.3239234,67.26026723,68.19431836,69.1151405,70.00306284,70.81186672,71.51753237,72.11780315,72.60117993,72.96356512,73.22577326,73.39595338,73.4780531,73.46991391,73.37268626,73.20101951,72.96919343,72.69612277,72.3901011,72.06348389,71.73803615,71.60967373,71.31596599,70.80984873,70.53913125,70.3437647,70.11901732,69.86134927
Tunisia,TUN,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,52.86583105,52.75162452,52.59783026,52.3622748,52.10787307,51.93460977,51.7488173,51.57266813,51.53024187,51.58933698,51.70668453,51.86366653,52.04398842,52.23692589,52.43831924,52.6427826,52.82843371,53.02555804,53.37336097,53.86299278,54.3783373,54.90178018,55.41828948,55.91529388,56.31665428,56.58655046,56.78991814,57.00679603,57.30720544,57.70418541,58.17251804,58.68066946,59.22127486,59.80739813,60.42214802,61.03735639,61.64787692,62.26202318,62.90720479,63.59634127,64.32487444,65.0785246,65.82789246,66.55201461,67.23188975,67.82400811,68.31127415,68.7088911,69.01534104,69.21922501,69.30653782,69.2853932,69.16950058,68.93474545,68.64122151,68.32602718,67.9779031,67.63245796,67.29215284,66.94278549,66.63487572,66.48098984,66.42246044,66.3988223,66.4314172
Turkiye,TUR,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,53.82798495,53.61165529,53.36692422,53.13507334,52.92089412,52.76233706,52.64511778,52.55985598,52.52919504,52.55669296,52.6658998,52.81729646,52.98071016,53.17179078,53.40315047,53.72912706,54.12225988,54.51613878,54.89055226,55.23454565,55.5310367,55.77047183,56.08015862,56.49060851,56.91311261,57.33975785,57.76280119,58.18197525,58.60392856,59.01964182,59.4446282,59.88041899,60.31715663,60.76509775,61.21897376,61.6910863,62.18556679,62.67161203,63.13339222,63.56873261,63.97248285,64.34187281,64.67463983,64.97276986,65.24075324,65.48041815,65.70289724,65.91784484,66.20015359,66.55751627,66.90983757,67.23850098,67.55061294,67.86295298,68.19900812,68.51883876,68.68557869,68.73220453,68.70661147,68.51553484,68.26623798,68.1089017,68.0907134,68.15924336,68.26691145
Tuvalu,TUV,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,55.01473609,53.85977337,52.89060444,52.1213702,51.86891516,52.02519465,51.95673204,51.69394073,51.48039477,51.75812467,52.48101713,53.23658751,54.14141414,55.25829446,56.08897286,56.65821957,57.58451089,58.83628749,60.33057851,61.42548897,61.91963074,62.45017273,63.01298362,63.49980742,63.83194128,63.54936929,62.79890478,62.0594911,61.31721061,60.59451659,59.94544215,59.36379928,58.77959726,58.24886308,57.91474342,57.6970742,57.52515521,57.45970959,57.54417522,57.67165122,57.76927913,57.90956032,58.08261886,58.39306895,58.82233089,59.27863575,59.78320322,60.3024946,60.85166166,61.36309325,61.76276616,62.04369405,62.13361379,62.24717058,62.47723962,62.65164645,62.82538085,62.96807434,62.90405097,62.71146394,62.60877927,62.59380978,62.12970376,61.12271407,60.38567208
Tanzania,TZA,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,52.70052707,52.7368828,52.77142924,52.7286424,52.59104519,52.37669309,52.12633584,51.87585209,51.70572485,51.60489618,51.48891315,51.36429106,51.27294235,51.18210901,51.04721356,50.90496646,50.76977252,50.63058949,50.4500359,50.20195742,49.9163239,49.66006946,49.4696724,49.42359238,49.45211033,49.57481532,49.80665945,50.09951258,50.34945436,50.51125922,50.69821642,50.88107976,51.06864724,51.53242501,52.25530525,52.64286234,52.45962921,52.33380652,52.43494709,52.52596217,52.65699962,52.69758206,52.66252227,52.61759139,52.5459084,52.44490363,52.33499572,52.23922113,52.13224801,51.96000851,51.86272548,51.91940289,52.0201281,52.1500522,52.29292968,52.52595386,52.8248609,53.07362385,53.25351611,53.40647945,53.60838413,53.83934853,54.04872705,54.23290538,54.41889084
Uganda,UGA,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,51.60743926,51.28548673,51.0537885,50.93323014,50.94142887,51.00222862,51.03958302,51.0564944,51.052468,51.01392606,50.92046502,50.76084887,50.49850741,50.20170742,49.98814864,49.82941501,49.6897704,49.58190223,49.50524393,49.35654742,49.13121987,48.96064988,48.87477907,48.84615654,48.88118936,48.90266403,48.88343224,48.87190935,48.8390808,48.78776873,48.71572814,48.64716853,48.60531779,48.55191347,48.43954147,48.07162169,47.73241115,47.52014037,47.37234263,47.36353633,47.34799574,47.34634745,47.41470896,47.52799053,47.599158,47.67346216,47.77683833,47.91745933,48.10348318,48.31946055,48.55376919,48.78240501,49.01595962,49.27056147,49.58863158,49.99201003,50.51846881,51.11417895,51.66247849,52.20031913,52.71435907,53.1816672,53.57770124,53.91135671,54.26841708
Ukraine,UKR,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,66.04731827,65.55961194,65.37348584,65.29887378,65.43430162,65.5494994,65.62613074,65.75463199,65.7848133,65.86366845,66.04792265,66.18864315,66.27181348,66.4028961,66.53592154,66.63789808,66.7028414,66.69693163,66.72172216,66.71380065,66.7046514,66.86518515,67.08430051,67.10673362,66.9950692,66.97281145,66.93459703,66.82034852,66.66644015,66.48471693,66.33898958,66.23192513,66.13181409,66.05483209,65.94926035,66.0794403,66.39816686,66.70077488,67.27615417,68.06831594,68.72464771,69.22237059,69.54934993,69.68676441,69.79124723,69.96609749,70.15685998,70.27835447,70.54904352,70.79901006,70.98887383,71.16595137,71.0053024,70.76305875,70.37520931,69.76703955,69.21087812,68.65501696,68.23252993,67.91211594,67.62027461,67.4674595,67.32133312,67.1469283,67.14901549
Upper middle income,UMC,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,55.80366876,55.93616668,55.85169286,55.43580107,55.0606343,54.88615698,54.82202744,54.92946618,55.04823883,55.10047504,55.21632876,55.32935735,55.51692174,55.7073612,55.75080254,55.7570992,55.79042662,56.11484172,56.88450714,57.67944493,58.35409843,59.00635065,59.54735094,60.13175141,60.79671283,61.40106138,61.91950897,62.3177962,62.6569537,62.91921368,63.0672976,63.22128103,63.40799425,63.58304384,63.79745221,64.07252395,64.41226175,64.83601794,65.26449742,65.67634716,66.12348417,66.62004122,67.17667942,67.72719333,68.26261039,68.8045456,69.23074621,69.50291576,69.70897089,69.86084118,69.96391809,70.00965481,69.96821663,69.86516975,69.71573416,69.52852675,69.30726344,69.02703639,68.76754217,68.55608773,68.3947854,68.33182344,68.30559349,68.32743094,68.46230144
Uruguay,URY,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,64.23200785,64.14346043,64.0449852,63.91951493,63.77166951,63.63672644,63.52070461,63.42462715,63.35169168,63.29901854,63.25578287,63.22700967,63.21581262,63.19085796,63.11409754,62.98479974,62.82462516,62.66599506,62.54107116,62.46733311,62.44758978,62.46108153,62.49072422,62.53760525,62.59315608,62.63837666,62.65548728,62.6509457,62.65583841,62.69632009,62.77902708,62.87676908,62.94859559,62.98318736,62.97257641,62.89778143,62.7902701,62.69757038,62.63766372,62.59933304,62.57376868,62.55907648,62.56419711,62.61610893,62.71538211,62.80853109,62.89897892,63.02353229,63.16999919,63.3383191,63.52323886,63.71359535,63.88684599,64.02508925,64.14718199,64.24453915,64.32194344,64.42380891,64.55109891,64.69841168,64.86651242,65.0844078,65.31973837,65.50177896,65.66183511
United States,USA,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,59.90340983,59.66288995,59.69837531,59.81513922,59.92412347,60.0380489,60.2414977,60.56297588,60.94596579,61.35059769,61.73042948,62.16928053,62.73266971,63.35810949,63.97983063,64.56536499,65.12788091,65.61512104,66.00630319,66.31776079,66.52449567,66.64353985,66.69159805,66.70080471,66.7187071,66.77109163,66.7978443,66.71439621,66.54098832,66.32414694,66.12073765,65.9395132,65.79045734,65.72018127,65.72696596,65.8028464,65.93026864,66.09680684,66.28427584,66.46941327,66.65074463,66.82772023,67.00061238,67.17049932,67.34101043,67.5239128,67.65749682,67.67109431,67.60468496,67.52286959,67.45539237,67.3349668,67.11700616,66.88959117,66.68472791,66.49808091,66.31804038,66.12192912,65.92204364,65.71867426,65.53523083,65.38011285,65.19855441,64.97354287,64.74669287
Uzbekistan,UZB,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,54.4860776,53.14275161,51.92213606,50.87261572,50.05219401,49.58430431,49.40235453,49.33836374,49.41157915,49.58424646,49.78616403,50.01687032,50.32193668,50.71919696,51.20810526,51.79194487,52.44831991,53.14425264,53.81997798,54.42656928,54.97543156,55.4600778,55.86354844,56.16426876,56.34726264,56.44614786,56.49288763,56.52395105,56.58224434,56.6472385,56.62460989,56.51976276,56.40689528,56.31226506,56.30027452,56.38769323,56.56525885,56.87225367,57.33026188,57.92764576,58.63921024,59.45060005,60.30171402,61.12287422,61.91671325,62.74443412,63.62729249,64.46442363,65.16829589,65.74645665,66.26308042,66.72888681,67.07787255,67.23759351,67.19050845,66.96311091,66.63949299,66.30327418,65.91534206,65.45793939,64.95567905,64.4123354,63.8867882,63.43389784,63.03205785
St. Vincent and the Grenadines,VCT,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,47.08695008,47.26823843,47.52453116,47.88841381,48.27436365,48.55790116,48.75857536,48.91649843,49.05628304,49.17813767,49.27577008,49.34243125,49.38695163,49.43687589,49.50706383,49.61897457,49.76901375,49.92794047,50.10289517,50.33847611,50.87824514,51.7433035,52.58826916,53.25914001,53.80083018,54.2739572,54.71145619,55.12838578,55.50931699,55.84853264,56.20550567,56.76808811,57.56383934,58.3625316,59.06081874,59.67889604,60.25070943,60.77355147,61.18925605,61.42670642,61.55665155,61.87170157,62.41877782,62.98175294,63.49254882,63.96604698,64.41248415,64.84759911,65.26387369,65.61923119,65.87758109,66.04160094,66.22492194,66.44857609,66.62993444,66.77402767,66.89469057,66.99081041,67.03248003,66.99530562,66.98413925,66.9562723,66.85220391,66.79019961,66.81740479
"Venezuela, RB",VEN,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,50.91840598,50.79176229,50.70509501,50.6465922,50.64119585,50.69288982,50.79655271,50.96976038,51.20206253,51.4854107,51.8165904,52.18931576,52.59754793,53.02885529,53.45184171,53.85337592,54.23553558,54.59515699,54.93484147,55.25618502,55.56478009,55.86504482,56.15759818,56.4408151,56.71227099,56.97035536,57.20419628,57.41469553,57.62177779,57.83821118,58.07232659,58.32919312,58.61028092,58.91327447,59.23519051,59.57213405,59.91633702,60.2614496,60.60636651,60.95474002,61.30931636,61.6710665,62.03543834,62.39639866,62.7530301,63.08660668,63.38193396,63.65333625,63.90726555,64.14401628,64.36670076,64.56693315,64.74755477,64.92717118,65.10365925,65.26563837,65.35592592,65.20436304,64.68720955,64.11743094,63.90370192,63.99176941,64.22730267,64.512661,64.79378338
British Virgin Islands,VGB,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,51.87095151,52.53593876,53.07930607,53.67597215,54.14090714,54.43260264,54.80803518,55.45018215,56.36111111,57.6156509,58.34088392,58.41505696,58.56172749,58.77019532,58.99085192,59.1646238,59.34260902,59.5073846,59.6481558,59.78112175,59.99820297,60.56976086,61.39166177,62.29839525,63.30343214,64.32662597,65.27266766,66.06784318,66.68483259,67.09486166,67.34693878,67.52641008,67.73736704,67.96256511,68.19487533,68.49967768,68.7884505,69.00109301,69.13140659,69.19236715,69.24140997,69.62156184,70.40761567,71.192988,71.78601866,72.16564547,72.36965664,72.39951903,72.24589166,72.04372187,72.03844556,72.40508534,72.88515406,73.2663586,73.51950731,73.75317052,73.72778794,73.70408881,74.10479845,74.43432387,74.67853344,74.9375157,75.25379055,75.65858664,75.88482683
Virgin Islands (U.S.),VIR,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,52.8488152,53.27519544,54.87537518,56.04290851,56.7541649,57.1106748,57.48519767,58.04460066,58.78970759,59.72958686,59.92890309,59.16948903,58.39932697,57.93063828,57.74427652,57.65091816,57.563665,57.63560124,58.035802,58.73984063,59.74577368,60.82315514,61.64900169,62.24584196,62.6967369,63.07484734,63.40700388,63.7303764,64.0891836,64.55586296,65.00940791,65.28058682,65.41465353,65.43775741,65.37797169,65.28778828,65.20577356,65.16556108,65.18833816,65.29775829,65.46415727,65.63849049,65.80441349,65.95775169,66.06141819,66.16143077,66.25965565,66.26192541,66.15276739,65.89842543,65.54307645,65.10975847,64.61581238,64.10779633,63.58609601,63.18761066,62.95622117,62.79128446,62.66257861,62.54049064,62.34486612,62.05301354,61.67882368,61.23732512,60.81326188
Viet Nam,VNM,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,54.08855816,53.32453991,52.64059285,51.9333869,51.54465359,51.43346667,51.27799368,51.23946073,51.33087506,51.49721627,51.73535688,51.96557359,52.29592066,52.66474661,53.03092167,53.41610226,53.62013792,53.80005535,54.11728493,54.28416488,54.37716671,54.47512926,54.4912127,54.50256942,54.53925802,54.60261877,54.73069039,54.97316693,55.34020432,55.71162471,56.05017453,56.40817126,56.80601711,57.2606927,57.77649617,58.35884735,59.0151006,59.78363757,60.67767796,61.62874663,62.51960745,63.30520587,64.00629047,64.6594706,65.33610092,66.07585362,66.86902226,67.62245176,68.29228729,68.884236,69.36958654,69.72065953,69.90198246,69.89811236,69.74790067,69.5564438,69.2591615,68.81261894,68.43533085,68.21029713,68.04381115,67.91665043,67.83507342,67.7729868,67.72881167
Vanuatu,VUT,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,51.64206671,51.54192667,51.46207837,51.43496511,51.42378443,51.38889823,51.35429791,51.32886893,51.23594953,51.12022494,51.09109562,51.13181749,51.23195212,51.37317656,51.54766372,51.74805647,51.95935718,52.17271005,52.36761456,51.68015003,51.08269461,51.34018613,51.4782853,51.54921854,51.61771243,51.69478848,51.79536268,51.93021205,52.08499845,52.24387609,52.41806669,52.58459684,52.43576026,51.820485,51.5499331,51.83008002,52.19631213,52.64594047,53.15680853,53.69929909,54.25915687,54.81623401,55.36905899,55.91966963,56.45274195,56.96431961,57.44511366,57.8689058,58.20574184,58.44614264,58.55423457,58.53142128,58.4186979,58.22494322,57.98331921,57.73672403,57.50211789,57.2890448,57.11416137,56.99069642,56.9353055,56.94277116,57.01453298,57.16842718,57.39030287
